4400,97.2648,98.5984
4420,98.2963,100.3981
4440,98.0673,102.3963
4460,98.1182,101.9527
4480,102.9025,99.6534
4500,101.8404,100.1639
4520,102.0761,102.4483
4540,99.6260,99.5434
4560,97.7722,97.7905
4580,98.1837,98.1796
4600,100.4901,100.4910
4620,99.9781,97.5801
4640,100.0918,100.6241
4660,102.4643,102.3461
4680,101.9376,101.9639
4700,97.2590,102.0487
4720,98.2976,99.6321
4740,100.4648,97.7708
4760,99.9837,95.7862
4780,100.0905,98.6246
4800,100.0668,100.3922
4820,102.4699,107.1932
4840,101.9364,100.8878
4860,102.0548,97.4920
4880,97.2330,98.2459
4900,95.9056,98.0785
4920,98.5981,100.5135
4940,100.3981,102.3707
4960,99.9985,99.5606
4980,102.4850,97.7867
5000,101.9330,100.5783
5020,92.4644,97.5607
5040,75.3842,79.0484
5060,50.4026,49.5892
5080,39.1641,34.5491
5100,44.0568,40.2858
5120,57.3573,58.1945
5140,68.7913,73.4010
5160,68.6507,74.8207
5180,61.4886,60.1188
5200,53.4874,48.9960
5220,45.6726,46.6697
5240,49.8053,47.1861
5260,56.0811,51.8670
5280,54.6879,60.4190
5300,57.3950,63.3160
5320,56.7940,57.8773
5340,52.1319,49.4936
5360,53.1669,46.5592
5380,50.5393,47.2106
5400,48.7248,51.8616
5420,51.5254,55.6246
5440,53.3015,54.7892
5460,55.3050,54.9747
5480,54.8602,50.1380
5500,50.1634,46.4161
5520,46.4105,49.6402
5540,52.0392,51.3222
5560,50.7896,53.3466
5580,51.0670,55.2950
5600,51.0055,50.0669
5620,51.0191,51.2275
5640,53.4139,50.9698
5660,50.4845,46.2315
5680,48.7370,47.2834
5700,49.1249,51.8454
5720,51.4366,55.6282
5740,50.9234,52.3907
5760,51.0373,48.3138
5780,51.0121,49.2189
5800,51.0177,49.0180
5820,48.6186,49.0626
5840,51.5490,51.4505
5860,50.8985,50.9203
5880,46.2473,51.0380
5900,49.6777,48.6141
5920,51.3139,51.5500
5940,53.3484,50.8982
5960,50.4990,48.6451
5980,46.3360,51.5431
6000,52.0558,48.5020
6020,50.7860,49.1771
6040,48.6701,51.4250
6060,51.5376,48.5282
6080,48.5032,51.5691
6100,51.5746,53.2918
6120,50.8928,50.5116
6140,46.2486,48.7310
6160,49.6774,46.7285
6180,51.3140,49.5708
6200,50.9506,51.3376
6220,51.0313,50.9454
6240,48.6156,51.0325
6260,51.5497,48.6154
6280,50.8983,49.1520
6300,48.6451,51.4306
6320,49.1453,48.5270
6340,49.0343,51.5694
6360,51.4567,50.8939
6380,50.9190,48.6461
6400,48.6406,51.5429
6420,51.5441,48.5020
6440,50.8995,51.5749
6460,48.6449,50.8927
6480,51.5432,46.2486
6500,48.5020,49.6774
6520,49.1771,51.3140
6540,51.4250,50.9506
6560,48.5282,51.0313
6580,49.1713,48.6156
6600,51.4263,49.1519
6620,50.9257,51.4306
6640,51.0368,48.5270
6660,48.6144,49.1716
6680,49.1522,51.4263
6700,49.0328,48.5279
6720,49.0593,51.5691
6740,53.8490,53.2918
6760,50.3879,50.5116
6780,48.7585,48.7310
6800,51.5180,46.7285
6820,48.5076,47.1730
6840,46.7781,51.8699
6860,51.9576,53.2250
6880,50.8078,50.5264
6900,51.0630,48.7277
6920,51.0064,46.7292
6940,46.2234,51.9685
6960,47.2852,50.8053
6980,51.8450,51.0636
7000,53.2305,51.0062
7020,50.5252,46.2234
7040,48.7280,49.6830
7060,51.5247,51.3127
7080,50.9039,53.3487
7100,46.2461,50.4989
7120,49.6779,46.3360
7140,51.3138,47.2602
7160,50.9507,51.8506
7180,51.0313,50.8315
7200,48.6156,51.0578
7220,49.1519,51.0075
7240,51.4306,51.0187
7260,48.5270,51.0162
7280,49.1716,46.2212
7300,51.4263,47.2857
7320,50.9257,49.4471
7340,51.0368,51.3651
7360,48.6144,53.3371
7380,49.1522,52.8993
7400,51.4306,48.2009
7420,48.5270,49.2440
7440,49.1716,46.6146
